water_depth_m,u_mid_m,Ky_N_per_m,Ky_kN_per_m
181.6,47.5,1052019.247,1052.019247
181.6,48.5,1045461.116,1045.461116
181.6,49.5,1038969.966,1038.969966
181.6,50.5,1032553.96,1032.55396
181.6,51.5,1026218.553,1026.218553
181.6,52.5,1019968.297,1019.968297
181.6,53.5,1013806.737,1013.806737
181.6,54.5,1007736.543,1007.736543
181.6,55.5,1001759.642,1001.759642
181.6,56.5,995877.3194,995.8773194
181.6,57.5,990090.3194,990.0903194
181.6,58.5,984398.9253,984.3989253
181.6,59.5,978803.0131,978.8030131
181.6,60.5,973302.1937,973.3021937
181.6,61.5,967895.6973,967.8956973
181.6,62.5,962582.6315,962.5826315
181.6,63.5,957361.8274,957.3618274
181.6,64.5,952232.5137,952.2325137
181.6,65.5,947191.4906,947.1914906
181.6,66.5,942239.811,942.239811
181.6,67.5,937367.1744,937.3671744
181.6,68.5,932601.0525,932.6010525
181.6,69.5,927896.42,927.89642
181.6,70.5,923280.5539,923.2805539
181.6,71.5,918744.567,918.744567
181.6,72.5,914286.5603,914.2865603
181.6,73.5,909904.9412,909.9049412
181.6,74.5,905594.6863,905.5946863
181.6,75.5,901367.0727,901.3670727
181.6,76.5,897200.9239,897.2009239
181.6,77.5,893107.5488,893.1075488
181.6,78.5,889081.8711,889.0818711
181.6,79.5,885122.9805,885.1229805
181.6,80.5,881228.1581,881.2281581
181.6,81.5,877396.6425,877.3966425
181.6,82.5,873626.5155,873.6265155
181.6,83.5,869916.5488,869.9165488
181.6,84.5,866264.8997,866.2648997
181.6,85.5,862670.3005,862.6703005
181.6,86.5,859131.5741,859.1315741
181.6,87.5,855645.9259,855.6459259
181.6,88.5,852213.9403,852.2139403
181.6,89.5,848832.7791,848.8327791
181.6,90.5,845501.528,845.501528
181.6,91.5,842217.7613,842.2177613
181.6,92.5,838982.6494,838.9826494
181.6,93.5,835790.5814,835.7905814
181.6,94.5,832642.3778,832.6423778
181.6,95.5,829535.0003,829.5350003
181.6,96.5,826464.9812,826.4649812
181.6,97.5,823426.9134,823.4269134
181.6,98.5,820407.3635,820.4073635
181.6,99.5,817210.8968,817.2108968
181.7,-99.5,817088.4319,817.0884319
181.7,-98.5,820285.7228,820.2857228
181.7,-97.5,823305.0474,823.3050474
181.7,-96.5,826343.0378,826.3430378
181.7,-95.5,829413.0534,829.4130534
181.7,-94.5,832520.5631,832.5205631
181.7,-93.5,835683.8088,835.6838088
181.7,-92.5,838845.2627,838.8452627
181.7,-91.5,842096.6517,842.0966517
181.7,-90.5,845379.7836,845.3797836
181.7,-89.5,848711.1847,848.7111847
181.7,-88.5,852092.3435,852.0923435
181.7,-87.5,855524.7125,855.5247125
181.7,-86.5,859009.7296,859.0097296
181.7,-85.5,862548.8316,862.5488316
181.7,-84.5,866143.4633,866.1434633
181.7,-83.5,869795.0843,869.7950843
181.7,-82.5,873505.1731,873.5051731
181.7,-81.5,877275.2305,877.2752305
181.7,-80.5,881106.7816,881.1067816
181.7,-79.5,885001.3772,885.0013772
181.7,-78.5,888960.5936,888.9605936
181.7,-77.5,892986.0343,892.9860343
181.7,-76.5,897079.3259,897.0793259
181.7,-75.5,901242.1223,901.2421223
181.7,-74.5,905476.0965,905.4760965
181.7,-73.5,909782.9419,909.7829419
181.7,-72.5,914164.3677,914.1643677
181.7,-71.5,918622.094,918.622094
181.7,-70.5,923157.8471,923.1578471
181.7,-69.5,927773.7129,927.7737129
181.7,-68.5,932471.142,932.471142
181.7,-67.5,937249.2876,937.2492876
181.7,-66.5,942116.3573,942.1163573
181.7,-65.5,947066.5698,947.0665698
181.7,-64.5,952105.7178,952.1057178
181.7,-63.5,957235.3055,957.2353055
181.7,-62.5,962455.181,962.455181
181.7,-61.5,967767.223,967.767223
181.7,-60.5,973172.5406,973.1725406
181.7,-59.5,978672.0538,978.6720538
181.7,-58.5,984266.4536,984.2664536
181.7,-57.5,989956.1538,989.9561538
181.7,-56.5,995741.2392,995.7412392
181.7,-55.5,1001621.401,1001.621401
181.7,-54.5,1007595.868,1007.595868
181.7,-53.5,1013663.318,1013.663318
181.7,-52.5,1019821.788,1019.821788
181.7,-51.5,1026068.566,1026.068566
181.7,-50.5,1032400.058,1032.400058
181.7,-49.5,1038811.655,1038.811655
181.7,-48.5,1045297.581,1045.297581
181.7,-47.5,1051850.7,1051.8507
181.7,-46.5,1058462.246,1058.462246
181.7,-45.5,1065121.851,1065.121851
181.7,-44.5,1071816.943,1071.816943
181.7,-43.5,1078532.757,1078.532757
181.7,-42.5,1085251.953,1085.251953
181.7,-41.5,1091954.34,1091.95434
181.7,-40.5,1098616.598,1098.616598
181.7,-39.5,1105212,1105.212
181.7,-38.5,1111710.177,1111.710177
181.7,-37.5,1118076.943,1118.076943
181.7,-36.5,1124274.196,1124.274196
181.7,-35.5,1130259.989,1130.259989
181.7,-34.5,1135988.742,1135.988742
181.7,-33.5,1141412.295,1141.412295
181.7,-32.5,1146477.239,1146.477239
181.7,-31.5,1151134.607,1151.134607
181.7,-30.5,1155329.707,1155.329707
181.7,-29.5,1159012.874,1159.012874
181.7,-28.5,1162137.735,1162.137735
181.7,-27.5,1164664.196,1164.664196
181.7,-26.5,1166560.545,1166.560545
181.7,-25.5,1167805.051,1167.805051
181.7,-24.5,1168386.901,1168.386901
181.7,-23.5,1168305.633,1168.305633
181.7,-22.5,1167568.864,1167.568864
181.7,-21.5,1166187.911,1166.187911
181.7,-20.5,1164170.951,1164.170951
181.7,-19.5,1161514.027,1161.514027
181.7,-18.5,1158190.166,1158.190166
181.7,-17.5,1154137.463,1154.137463
181.7,-16.5,1149247.437,1149.247437
181.7,-15.5,1143355.344,1143.355344
181.7,-14.5,1136235.117,1136.235117
181.7,-13.5,1127602.029,1127.602029
181.7,-12.5,1117127.343,1117.127343
181.7,-11.5,1104469.642,1104.469642
181.7,-10.5,1089326.672,1089.326672
181.7,-9.5,1071508.391,1071.508391
181.7,-8.5,1051027.439,1051.027439
181.7,-7.5,1028189.16,1028.18916
181.7,-6.5,1003660.814,1003.660814
181.7,-5.5,978488.2255,978.4882255
181.7,-4.5,954040.0144,954.0400144
181.7,-3.5,931877.1488,931.8771488
181.7,-2.5,913570.0103,913.5700103
181.7,-1.5,900501.7356,900.5017356
181.7,-0.5,893696.2091,893.6962091
181.7,0.5,893696.2091,893.6962091
181.7,1.5,900501.7356,900.5017356
181.7,2.5,913570.0103,913.5700103
181.7,3.5,931877.1489,931.8771489
181.7,4.5,954040.0177,954.0400177
181.7,5.5,978488.2224,978.4882224
181.7,6.5,1003660.816,1003.660816
181.7,7.5,1028189.157,1028.189157
181.7,8.5,1051027.44,1051.02744
181.7,9.5,1071508.448,1071.508448
181.7,10.5,1089326.615,1089.326615
181.7,11.5,1104469.642,1104.469642
181.7,12.5,1117127.343,1117.127343
181.7,13.5,1127602.025,1127.602025
181.7,14.5,1136235.12,1136.23512
181.7,15.5,1143355.345,1143.355345
181.7,16.5,1149247.434,1149.247434
181.7,17.5,1154137.466,1154.137466
181.7,18.5,1158190.166,1158.190166
181.7,19.5,1161514.029,1161.514029
181.7,20.5,1164170.952,1164.170952
181.7,21.5,1166187.911,1166.187911
181.7,22.5,1167568.855,1167.568855
181.7,23.5,1168305.638,1168.305638
181.7,24.5,1168386.902,1168.386902
181.7,25.5,1167805.056,1167.805056
181.7,26.5,1166560.543,1166.560543
181.7,27.5,1164664.201,1164.664201
181.7,28.5,1162137.732,1162.137732
181.7,29.5,1159012.872,1159.012872
181.7,30.5,1155329.712,1155.329712
181.7,31.5,1151134.579,1151.134579
181.7,32.5,1146477.822,1146.477822
181.7,33.5,1141411.732,1141.411732
181.7,34.5,1135988.745,1135.988745
181.7,35.5,1130259.988,1130.259988
181.7,36.5,1124274.197,1124.274197
181.7,37.5,1118076.969,1118.076969
181.7,38.5,1111710.151,1111.710151
181.7,39.5,1105212,1105.212
181.7,40.5,1098616.598,1098.616598
181.7,41.5,1091954.34,1091.95434
181.7,42.5,1085251.953,1085.251953
181.7,43.5,1078532.746,1078.532746
181.7,44.5,1071816.953,1071.816953
181.7,45.5,1065121.851,1065.121851
181.7,46.5,1058462.264,1058.462264
181.7,47.5,1051850.408,1051.850408
181.7,48.5,1045297.851,1045.297851
181.7,49.5,1038811.659,1038.811659
181.7,50.5,1032400.058,1032.400058
181.7,51.5,1026068.566,1026.068566
181.7,52.5,1019821.789,1019.821789
181.7,53.5,1013663.318,1013.663318
181.7,54.5,1007595.868,1007.595868
181.7,55.5,1001621.401,1001.621401
181.7,56.5,995741.2392,995.7412392
181.7,57.5,989956.1538,989.9561538
181.7,58.5,984266.4552,984.2664552
181.7,59.5,978672.0433,978.6720433
181.7,60.5,973172.5495,973.1725495
181.7,61.5,967767.223,967.767223
181.7,62.5,962455.1877,962.4551877
181.7,63.5,957235.2899,957.2352899
181.7,64.5,952106.7699,952.1067699
181.7,65.5,947066.4445,947.0664445
181.7,66.5,942115.3701,942.1153701
181.7,67.5,937243.2277,937.2432277
181.7,68.5,932477.6292,932.4776292
181.7,69.5,927773.3558,927.7733558
181.7,70.5,923157.8261,923.1578261
181.7,71.5,918622.1247,918.6221247
181.7,72.5,914164.3588,914.1643588
181.7,73.5,909782.9402,909.7829402
181.7,74.5,905472.8352,905.4728352
181.7,75.5,901245.3848,901.2453848
181.7,76.5,897079.3262,897.0793262
181.7,77.5,892986.0313,892.9860313
181.7,78.5,888960.411,888.960411
181.7,79.5,885001.5612,885.0015612
181.7,80.5,881106.76,881.10676
181.7,81.5,877275.2522,877.2752522
181.7,82.5,873505.1201,873.5051201
181.7,83.5,869795.1373,869.7951373
181.7,84.5,866143.4633,866.1434633
181.7,85.5,862548.8316,862.5488316
181.7,86.5,859010.0658,859.0100658
181.7,87.5,855524.3764,855.5243764
181.7,88.5,852092.3434,852.0923434
181.7,89.5,848711.1342,848.7111342
181.7,90.5,845379.8341,845.3798341
181.7,91.5,842096.0218,842.0960218
181.7,92.5,838860.8617,838.8608617
181.7,93.5,835668.7559,835.6687559
181.7,94.5,832520.5201,832.5205201
181.7,95.5,829413.1221,829.4131221
181.7,96.5,826343.101,826.343101
181.7,97.5,823305.0628,823.3050628
181.7,98.5,820285.6074,820.2856074
181.7,99.5,817089.8469,817.0898469
181.8,-99.5,816967.3848,816.9673848
181.8,-98.5,820163.9674,820.1639674
181.8,-97.5,823183.1967,823.1831967
181.8,-96.5,826221.1579,826.2211579
181.8,-95.5,829291.1754,829.2911754
181.8,-94.5,832398.7053,832.3987053
181.8,-93.5,835562.0521,835.5620521
181.8,-92.5,838723.4078,838.7234078
181.8,-91.5,841974.9105,841.9749105
181.8,-90.5,845258.0899,845.2580899
181.8,-89.5,848589.5396,848.5895396
181.8,-88.5,851970.7466,851.9707466
181.8,-87.5,855403.162,855.403162
181.8,-86.5,858888.2223,858.8882223
181.8,-85.5,862427.3628,862.4273628
181.8,-84.5,866022.027,866.022027
181.8,-83.5,869673.6729,869.6736729
181.8,-82.5,873383.7776,873.3837776
181.8,-81.5,877153.8401,877.1538401
181.8,-80.5,880985.3836,880.9853836
181.8,-79.5,884879.957,884.879957
181.8,-78.5,888839.1344,888.8391344
181.8,-77.5,892864.5168,892.8645168
181.8,-76.5,896957.7281,896.9577281
181.8,-75.5,901120.4194,901.1204194
181.8,-74.5,905354.2605,905.3542605
181.8,-73.5,909660.941,909.660941
181.8,-72.5,914042.1662,914.0421662
181.8,-71.5,918499.6518,918.4996518
181.8,-70.5,923035.1191,923.0351191
181.8,-69.5,927650.6504,927.6506504
181.8,-68.5,932347.6887,932.3476887
181.8,-67.5,937125.3689,937.1253689
181.8,-66.5,941991.921,941.991921
181.8,-65.5,946941.5213,946.9415213
181.8,-64.5,951979.9722,951.9799722
181.8,-63.5,957108.7679,957.1087679
181.8,-62.5,962327.7372,962.3277372
181.8,-61.5,967638.7486,967.6387486
181.8,-60.5,973042.8964,973.0428964
181.8,-59.5,978541.0839,978.5410839
181.8,-58.5,984133.9835,984.1339835
181.8,-57.5,989821.9881,989.8219881
181.8,-56.5,995605.159,995.605159
181.8,-55.5,1001483.161,1001.483161
181.8,-54.5,1007455.193,1007.455193
181.8,-53.5,1013519.899,1013.519899
181.8,-52.5,1019675.28,1019.67528
181.8,-51.5,1025918.579,1025.918579
181.8,-50.5,1032246.156,1032.246156
181.8,-49.5,1038653.348,1038.653348
181.8,-48.5,1045134.317,1045.134317
181.8,-47.5,1051681.86,1051.68186
181.8,-46.5,1058287.133,1058.287133
181.8,-45.5,1064939.683,1064.939683
181.8,-44.5,1071626.839,1071.626839
181.8,-43.5,1078333.729,1078.333729
181.8,-42.5,1085042.888,1085.042888
181.8,-41.5,1091733.993,1091.733993
181.8,-40.5,1098383.571,1098.383571
181.8,-39.5,1104964.728,1104.964728
181.8,-38.5,1111446.911,1111.446911
181.8,-37.5,1117795.735,1117.795735
181.8,-36.5,1123972.88,1123.97288
181.8,-35.5,1129936.167,1129.936167
181.8,-34.5,1135639.774,1135.639774
181.8,-33.5,1141035.283,1141.035283
181.8,-32.5,1146069.035,1146.069035
181.8,-31.5,1150691.806,1150.691806
181.8,-30.5,1154848.67,1154.84867
181.8,-29.5,1158489.754,1158.489754
181.8,-28.5,1161568.521,1161.568521
181.8,-27.5,1164044.774,1164.044774
181.8,-26.5,1165886.777,1165.886777
181.8,-25.5,1167072.877,1167.072877
181.8,-24.5,1167592.456,1167.592456
181.8,-23.5,1167445.383,1167.445383
181.8,-22.5,1166639.751,1166.639751
181.8,-21.5,1165187.507,1165.187507
181.8,-20.5,1163097.615,1163.097615
181.8,-19.5,1160367.054,1160.367054
181.8,-18.5,1156969.932,1156.969932
181.8,-17.5,1152845.559,1152.845559
181.8,-16.5,1147886.794,1147.886794
181.8,-15.5,1141930.339,1141.930339
181.8,-14.5,1134751.664,1134.751664
181.8,-13.5,1126067.635,1126.067635
181.8,-12.5,1115551.11,1115.55111
181.8,-11.5,1102862.177,1102.862177
181.8,-10.5,1087699.855,1087.699855
181.8,-9.5,1069874.949,1069.874949
181.8,-8.5,1049400.286,1049.400286
181.8,-7.5,1026580.494,1026.580494
181.8,-6.5,1002081.044,1002.081044
181.8,-5.5,976944.8695,976.9448695
181.8,-4.5,952536.7633,952.5367633
181.8,-3.5,930413.3109,930.4133109
181.8,-2.5,912140.4766,912.1404766
181.8,-1.5,899097.5034,899.0975034
181.8,-0.5,892305.392,892.305392
181.8,0.5,892305.392,892.305392
181.8,1.5,899097.5034,899.0975034
181.8,2.5,912140.4766,912.1404766
181.8,3.5,930413.311,930.413311
181.8,4.5,952536.7667,952.5367667
181.8,5.5,976944.8665,976.9448665
181.8,6.5,1002081.046,1002.081046
181.8,7.5,1026580.491,1026.580491
181.8,8.5,1049400.286,1049.400286
181.8,9.5,1069875.007,1069.875007
181.8,10.5,1087699.798,1087.699798
181.8,11.5,1102862.177,1102.862177
181.8,12.5,1115551.11,1115.55111
181.8,13.5,1126067.631,1126.067631
181.8,14.5,1134751.667,1134.751667
181.8,15.5,1141930.34,1141.93034
181.8,16.5,1147886.791,1147.886791
181.8,17.5,1152845.561,1152.845561
181.8,18.5,1156969.931,1156.969931
181.8,19.5,1160367.055,1160.367055
181.8,20.5,1163097.616,1163.097616
181.8,21.5,1165187.508,1165.187508
181.8,22.5,1166639.742,1166.639742
181.8,23.5,1167445.388,1167.445388
181.8,24.5,1167592.456,1167.592456
181.8,25.5,1167072.881,1167.072881
181.8,26.5,1165886.774,1165.886774
181.8,27.5,1164044.779,1164.044779
181.8,28.5,1161568.518,1161.568518
181.8,29.5,1158489.753,1158.489753
181.8,30.5,1154848.675,1154.848675
181.8,31.5,1150691.778,1150.691778
181.8,32.5,1146069.618,1146.069618
181.8,33.5,1141034.721,1141.034721
181.8,34.5,1135639.776,1135.639776
181.8,35.5,1129936.167,1129.936167
181.8,36.5,1123972.881,1123.972881
181.8,37.5,1117795.761,1117.795761
181.8,38.5,1111446.885,1111.446885
181.8,39.5,1104964.728,1104.964728
181.8,40.5,1098383.571,1098.383571
181.8,41.5,1091733.993,1091.733993
181.8,42.5,1085042.888,1085.042888
181.8,43.5,1078333.718,1078.333718
181.8,44.5,1071626.85,1071.62685
181.8,45.5,1064939.683,1064.939683
181.8,46.5,1058287.151,1058.287151
181.8,47.5,1051681.568,1051.681568
181.8,48.5,1045134.586,1045.134586
181.8,49.5,1038653.352,1038.653352
181.8,50.5,1032246.156,1032.246156
181.8,51.5,1025918.579,1025.918579
181.8,52.5,1019675.28,1019.67528
181.8,53.5,1013519.9,1013.5199
181.8,54.5,1007455.193,1007.455193
181.8,55.5,1001483.161,1001.483161
181.8,56.5,995605.159,995.605159
181.8,57.5,989821.9881,989.8219881
181.8,58.5,984133.9852,984.1339852
181.8,59.5,978541.0734,978.5410734
181.8,60.5,973042.9053,973.0429053
181.8,61.5,967638.7486,967.6387486
181.8,62.5,962327.744,962.327744
181.8,63.5,957108.7523,957.1087523
181.8,64.5,951981.026,951.981026
181.8,65.5,946941.3985,946.9413985
181.8,66.5,941990.9293,941.9909293
181.8,67.5,937119.2811,937.1192811
181.8,68.5,932354.2058,932.3542058
181.8,69.5,927650.2915,927.6502915
181.8,70.5,923035.0982,923.0350982
181.8,71.5,918499.6824,918.4996824
181.8,72.5,914042.1573,914.0421573
181.8,73.5,909660.9393,909.6609393
181.8,74.5,905350.9842,905.3509842
181.8,75.5,901123.697,901.123697
181.8,76.5,896957.7284,896.9577284
181.8,77.5,892864.5137,892.8645137
181.8,78.5,888838.951,888.838951
181.8,79.5,884880.1419,884.8801419
181.8,80.5,880985.3619,880.9853619
181.8,81.5,877153.8619,877.1538619
181.8,82.5,873383.7248,873.3837248
181.8,83.5,869673.7257,869.6737257
181.8,84.5,866022.027,866.022027
181.8,85.5,862427.3628,862.4273628
181.8,86.5,858888.5575,858.8885575
181.8,87.5,855402.8268,855.4028268
181.8,88.5,851970.7466,851.9707466
181.8,89.5,848589.4893,848.5894893
181.8,90.5,845258.1402,845.2581402
181.8,91.5,841974.2823,841.9742823
181.8,92.5,838739.074,838.739074
181.8,93.5,835546.9305,835.5469305
181.8,94.5,832398.6625,832.3986625
181.8,95.5,829291.2439,829.2912439
181.8,96.5,826221.2209,826.2212209
181.8,97.5,823183.2122,823.1832122
181.8,98.5,820163.8513,820.1638513
181.8,99.5,816968.7969,816.9687969
181.9,-99.5,816846.3377,816.8463377
181.9,-98.5,820042.2121,820.0422121
181.9,-97.5,823061.3461,823.0613461
181.9,-96.5,826099.2779,826.0992779
181.9,-95.5,829169.2974,829.1692974
181.9,-94.5,832276.8476,832.2768476
181.9,-93.5,835440.2954,835.4402954
181.9,-92.5,838601.5529,838.6015529
181.9,-91.5,841853.1692,841.8531692
181.9,-90.5,845136.3962,845.1363962
181.9,-89.5,848467.8946,848.4678946
181.9,-88.5,851849.1497,851.8491497
181.9,-87.5,855281.6115,855.2816115
181.9,-86.5,858766.7149,858.7667149
181.9,-85.5,862305.8939,862.3058939
181.9,-84.5,865900.5906,865.9005906
181.9,-83.5,869552.2615,869.5522615
181.9,-82.5,873262.3821,873.2623821
181.9,-81.5,877032.4497,877.0324497
181.9,-80.5,880863.9856,880.8639856
181.9,-79.5,884758.5368,884.7585368
181.9,-78.5,888717.6752,888.7176752
181.9,-77.5,892742.9992,892.7429992
181.9,-76.5,896836.1304,896.8361304
181.9,-75.5,900998.7166,900.9987166
181.9,-74.5,905232.4244,905.2324244
181.9,-73.5,909538.9401,909.5389401
181.9,-72.5,913919.9646,913.9199646
181.9,-71.5,918377.2096,918.3772096
181.9,-70.5,922912.3912,922.9123912
181.9,-69.5,927527.5878,927.5275878
181.9,-68.5,932224.2354,932.2242354
181.9,-67.5,937001.4502,937.0014502
181.9,-66.5,941867.4847,941.8674847
181.9,-65.5,946816.4727,946.8164727
181.9,-64.5,951854.2267,951.8542267
181.9,-63.5,956982.2303,956.9822303
181.9,-62.5,962200.2935,962.2002935
181.9,-61.5,967510.2743,967.5102743
181.9,-60.5,972913.2522,972.9132522
181.9,-59.5,978410.114,978.410114
181.9,-58.5,984001.5135,984.0015135
181.9,-57.5,989687.8225,989.6878225
181.9,-56.5,995469.0788,995.4690788
181.9,-55.5,1001344.921,1001.344921
181.9,-54.5,1007314.518,1007.314518
181.9,-53.5,1013376.481,1013.376481
181.9,-52.5,1019528.772,1019.528772
181.9,-51.5,1025768.592,1025.768592
181.9,-50.5,1032092.254,1032.092254
181.9,-49.5,1038495.041,1038.495041
181.9,-48.5,1044971.054,1044.971054
181.9,-47.5,1051513.02,1051.51302
181.9,-46.5,1058112.02,1058.11202
181.9,-45.5,1064757.515,1064.757515
181.9,-44.5,1071436.735,1071.436735
181.9,-43.5,1078134.7,1078.1347
181.9,-42.5,1084833.824,1084.833824
181.9,-41.5,1091513.646,1091.513646
181.9,-40.5,1098150.543,1098.150543
181.9,-39.5,1104717.455,1104.717455
181.9,-38.5,1111183.645,1111.183645
181.9,-37.5,1117514.527,1117.514527
181.9,-36.5,1123671.564,1123.671564
181.9,-35.5,1129612.346,1129.612346
181.9,-34.5,1135290.805,1135.290805
181.9,-33.5,1140658.271,1140.658271
181.9,-32.5,1145660.832,1145.660832
181.9,-31.5,1150249.005,1150.249005
181.9,-30.5,1154367.633,1154.367633
181.9,-29.5,1157966.635,1157.966635
181.9,-28.5,1160999.308,1160.999308
181.9,-27.5,1163425.352,1163.425352
181.9,-26.5,1165213.009,1165.213009
181.9,-25.5,1166340.702,1166.340702
181.9,-24.5,1166798.01,1166.79801
181.9,-23.5,1166585.132,1166.585132
181.9,-22.5,1165710.638,1165.710638
181.9,-21.5,1164187.103,1164.187103
181.9,-20.5,1162024.279,1162.024279
181.9,-19.5,1159220.08,1159.22008
181.9,-18.5,1155749.697,1155.749697
181.9,-17.5,1151553.655,1151.553655
181.9,-16.5,1146526.151,1146.526151
181.9,-15.5,1140505.335,1140.505335
181.9,-14.5,1133268.211,1133.268211
181.9,-13.5,1124533.242,1124.533242
181.9,-12.5,1113974.877,1113.974877
181.9,-11.5,1101254.713,1101.254713
181.9,-10.5,1086073.038,1086.073038
181.9,-9.5,1068241.508,1068.241508
181.9,-8.5,1047773.132,1047.773132
181.9,-7.5,1024971.827,1024.971827
181.9,-6.5,1000501.274,1000.501274
181.9,-5.5,975401.5135,975.4015135
181.9,-4.5,951033.5123,951.0335123
181.9,-3.5,928949.473,928.949473
181.9,-2.5,910710.9428,910.7109428
181.9,-1.5,897693.2711,897.6932711
181.9,-0.5,890914.575,890.914575
181.9,0.5,890914.575,890.914575
181.9,1.5,897693.2711,897.6932711
181.9,2.5,910710.9428,910.7109428
181.9,3.5,928949.4731,928.9494731
181.9,4.5,951033.5156,951.0335156
181.9,5.5,975401.5105,975.4015105
181.9,6.5,1000501.276,1000.501276
