water_depth_m,u_mid_m,Kz_N_per_m,Kz_kN_per_m
161.5,5.5,84650.87270228489,84.65087270228489
161.5,6.5,84702.28406568749,84.7022840656875
161.5,7.5,84742.48346238214,84.74248346238214
161.5,8.5,84771.81983359091,84.77181983359091
161.5,9.5,84790.64365665494,84.79064365665494
161.6,-24.5,76493.35483129031,76.49335483129032
161.6,-23.5,76991.18533861807,76.99118533861807
161.6,-22.5,77473.28974356361,77.47328974356361
161.6,-21.5,77939.52117242609,77.93952117242608
161.6,-20.5,78389.75531219663,78.38975531219663
161.6,-19.5,78823.89091467421,78.82389091467421
161.6,-18.5,79241.85018308177,79.24185018308177
161.6,-17.5,79643.5790411759,79.6435790411759
161.6,-16.5,80029.04728406716,80.02904728406716
161.6,-15.5,80398.24861006706,80.39824861006707
161.6,-14.5,80751.20053313671,80.75120053313671
161.6,-13.5,81087.94417944073,81.08794417944073
161.6,-12.5,81408.54396887474,81.40854396887474
161.6,-11.5,81713.08718731871,81.71308718731872
161.6,-10.5,82001.68345304423,82.00168345304422
161.6,-9.5,82274.46408403877,82.27446408403877
161.6,-8.5,82531.58137271389,82.53158137271389
161.6,-7.5,82773.2077747599,82.7732077747599
161.6,-6.5,82999.53502117815,82.99953502117815
161.6,-5.5,83210.77316049402,83.21077316049401
161.6,-4.5,83407.14954149615,83.40714954149615
161.6,-3.5,83588.90774433281,83.58890774433281
161.6,-2.5,83756.30646947722,83.75630646947722
161.6,-1.5,83909.61839348215,83.90961839348215
161.6,-0.5,84049.12900142338,84.04912900142338
161.6,0.5,84175.13540329231,84.17513540329232
161.6,1.5,84287.94514418153,84.28794514418153
161.6,2.5,84387.87501553517,84.38787501553517
161.6,3.5,84475.24987573783,84.47524987573783
161.6,4.5,84550.40148616162,84.55040148616162
161.6,5.5,84613.66737109478,84.61366737109478
161.6,6.5,84665.38970488998,84.66538970488998
161.6,7.5,84705.9142338522,84.70591423385221
161.6,8.5,84735.58923733231,84.73558923733232
161.6,9.5,84754.76453001966,84.75476453001966
161.7,-24.5,76456.10061440241,76.45610061440242
161.7,-23.5,76953.5944435975,76.9535944435975
161.7,-22.5,77435.38624875336,77.43538624875336
161.7,-21.5,77901.32934680898,77.90132934680898
161.7,-20.5,78351.29957525706,78.35129957525706
161.7,-19.5,78785.19579541801,78.785195795418
161.7,-18.5,79202.94027842495,79.20294027842496
161.7,-17.5,79604.47897391256,79.60447897391255
161.7,-16.5,79989.78166063012,79.98978166063011
161.7,-15.5,80358.84197829332,80.35884197829331
161.7,-14.5,80711.6773402526,80.7116773402526
161.7,-13.5,81048.32873047427,81.04832873047427
161.7,-12.5,81368.86038570135,81.36886038570135
161.7,-11.5,81673.3593685356,81.6733593685356
161.7,-10.5,81961.93503486375,81.96193503486376
161.7,-9.5,82234.71840237644,82.23471840237644
161.7,-8.5,82491.86142663879,82.49186142663879
161.7,-7.5,82733.53619145861,82.73353619145861
161.7,-6.5,82959.9340225709,82.9599340225709
161.7,-5.5,83171.26453162657,83.17126453162658
161.7,-4.5,83367.75460081376,83.36775460081375
161.7,-3.5,83549.64731592755,83.54964731592754
161.7,-2.5,83717.20085738355,83.71720085738355
161.7,-1.5,83870.68735807878,83.87068735807878
161.7,-0.5,84010.39173798297,84.01039173798297
161.7,0.5,84136.61052270513,84.13661052270513
161.7,1.5,84249.65065586429,84.24965065586429
161.7,2.5,84349.82831252093,84.34982831252093
161.7,3.5,84437.46772192902,84.43746772192901
161.7,4.5,84512.90000571679,84.51290000571679
161.7,5.5,84576.46203990468,84.57646203990468
161.7,6.5,84628.49534409247,84.62849534409247
161.7,7.5,84669.34500532228,84.66934500532227
161.7,8.5,84699.35864107372,84.69935864107372
161.7,9.5,84718.88540338438,84.71888540338438
161.8,-24.5,76418.8463975145,76.4188463975145
161.8,-23.5,76916.00354857689,76.9160035485769
161.8,-22.5,77397.48275394311,77.39748275394311
161.8,-21.5,77863.13752119186,77.86313752119186
161.8,-20.5,78312.84383831747,78.31284383831746
161.8,-19.5,78746.50067616181,78.74650067616182
161.8,-18.5,79164.03037376812,79.16403037376813
161.8,-17.5,79565.37890664922,79.56537890664922
161.8,-16.5,79950.51603719307,79.95051603719307
161.8,-15.5,80319.43534651956,80.31943534651955
161.8,-14.5,80672.15414736848,80.67215414736847
161.8,-13.5,81008.71328150781,81.00871328150781
161.8,-12.5,81329.17680252796,81.32917680252795
161.8,-11.5,81633.63154975249,81.6336315497525
161.8,-10.5,81922.18661668325,81.92218661668325
161.8,-9.5,82194.9727207141,82.19497272071409
161.8,-8.5,82452.14148056367,82.45214148056367
161.8,-7.5,82693.86460815731,82.69386460815731
161.8,-6.5,82920.33302396364,82.92033302396364
161.8,-5.5,83131.75590275912,83.13175590275912
161.8,-4.5,83328.35966013133,83.32835966013133
161.8,-3.5,83510.38688752227,83.51038688752227
161.8,-2.5,83678.09524528988,83.67809524528988
161.8,-1.5,83831.7563226754,83.8317563226754
161.8,-0.5,83971.65447454255,83.97165447454255
161.8,0.5,84098.08564211795,84.09808564211795
161.8,1.5,84211.35616754703,84.21135616754702
161.8,2.5,84311.78160950667,84.31178160950667
161.8,3.5,84399.68556812017,84.39968556812018
161.8,4.5,84475.39852527196,84.47539852527196
161.8,5.5,84539.25670871457,84.53925670871457
161.8,6.5,84591.60098329495,84.59160098329495
161.8,7.5,84632.77577679235,84.63277577679234
161.8,8.5,84663.12804481511,84.66312804481511
161.8,9.5,84683.0062767491,84.6830062767491
161.9,-24.5,76381.5921806266,76.3815921806266
161.9,-23.5,76878.41265355631,76.87841265355631
161.9,-22.5,77359.57925913286,77.35957925913286
161.9,-21.5,77824.94569557474,77.82494569557474
161.9,-20.5,78274.38810137789,78.2743881013779
161.9,-19.5,78707.80555690562,78.70780555690561
161.9,-18.5,79125.12046911131,79.12512046911131
161.9,-17.5,79526.2788393859,79.5262788393859
161.9,-16.5,79911.25041375603,79.91125041375604
161.9,-15.5,80280.0287147458,80.2800287147458
161.9,-14.5,80632.63095448437,80.63263095448437
161.9,-13.5,80969.09783254136,80.96909783254137
161.9,-12.5,81289.49321935457,81.28949321935457
161.9,-11.5,81593.9037309694,81.5939037309694
161.9,-10.5,81882.43819850277,81.88243819850277
161.9,-9.5,82155.22703905177,82.15522703905177
161.9,-8.5,82412.42153448857,82.41242153448857
161.9,-7.5,82654.19302485602,82.65419302485603
161.9,-6.5,82880.7320253564,82.8807320253564
161.9,-5.5,83092.24727389167,83.09224727389167
161.9,-4.5,83288.96471944894,83.28896471944894
161.9,-3.5,83471.126459117,83.471126459117
161.9,-2.5,83638.98963319621,83.6389896331962
161.9,-1.5,83792.82528727203,83.79282528727204
161.9,-0.5,83932.91721110215,83.93291721110215
161.9,0.5,84059.56076153077,84.05956076153076
161.9,1.5,84173.06167922978,84.17306167922978
161.9,2.5,84273.73490649242,84.27373490649242
161.9,3.5,84361.90341431134,84.36190341431134
161.9,4.5,84437.89704482713,84.43789704482712
161.9,5.5,84502.05137752446,84.50205137752447
161.9,6.5,84554.70662249743,84.55470662249742
161.9,7.5,84596.20654826242,84.59620654826242
161.9,8.5,84626.89744855651,84.6268974485565
161.9,9.5,84647.12715011383,84.64712715011383
162.0,-24.5,76344.33796373868,76.34433796373868
162.0,-23.5,76840.82175853572,76.84082175853572
162.0,-22.5,77321.67576432262,77.32167576432262
162.0,-21.5,77786.75386995764,77.78675386995764
162.0,-20.5,78235.93236443831,78.23593236443831
162.0,-19.5,78669.11043764942,78.66911043764942
162.0,-18.5,79086.2105644545,79.08621056445449
162.0,-17.5,79487.17877212256,79.48717877212256
162.0,-16.5,79871.984790319,79.87198479031899
162.0,-15.5,80240.62208297206,80.24062208297205
162.0,-14.5,80593.10776160026,80.59310776160027
162.0,-13.5,80929.4823835749,80.92948238357489
162.0,-12.5,81249.80963618118,81.24980963618118
162.0,-11.5,81554.1759121863,81.5541759121863
162.0,-10.5,81842.68978032228,81.84268978032229
162.0,-9.5,82115.48135738945,82.11548135738946
162.0,-8.5,82372.70158841347,82.37270158841348
162.0,-7.5,82614.52144155474,82.61452144155474
162.0,-6.5,82841.13102674915,82.84113102674915
162.0,-5.5,83052.73864502423,83.05273864502423
162.0,-4.5,83249.56977876653,83.24956977876653
162.0,-3.5,83431.86603071172,83.43186603071173
162.0,-2.5,83599.88402110254,83.59988402110254
162.0,-1.5,83753.89425186867,83.75389425186867
162.0,-0.5,83894.17994766175,83.89417994766174
162.0,0.5,84021.03588094359,84.02103588094359
162.0,1.5,84134.76719091253,84.13476719091254
162.0,2.5,84235.68820347819,84.23568820347819
162.0,3.5,84324.1212605025,84.32412126050251
162.0,4.5,84400.3955643823,84.4003955643823
162.0,5.5,84464.84604633437,84.46484604633437
162.0,6.5,84517.81226169992,84.51781226169992
162.0,7.5,84559.63731973249,84.55963731973249
162.0,8.5,84590.66685229792,84.59066685229791
162.0,9.5,84611.24802347856,84.61124802347857
162.1,-24.5,76307.08374685078,76.30708374685078
162.1,-23.5,76803.23086351514,76.80323086351514
162.1,-22.5,77283.77226951237,77.28377226951237
162.1,-21.5,77748.56204434054,77.74856204434053
162.1,-20.5,78197.47662749873,78.19747662749873
162.1,-19.5,78630.41531839324,78.63041531839323
162.1,-18.5,79047.30065979768,79.04730065979768
162.1,-17.5,79448.07870485923,79.44807870485923
162.1,-16.5,79832.71916688197,79.83271916688197
162.1,-15.5,80201.21545119831,80.20121545119831
162.1,-14.5,80553.58456871616,80.55358456871616
162.1,-13.5,80889.86693460845,80.88986693460845
162.1,-12.5,81210.12605300779,81.21012605300778
162.1,-11.5,81514.44809340319,81.51444809340319
162.1,-10.5,81802.9413621418,81.80294136214181
162.1,-9.5,82075.73567572712,82.07573567572712
162.1,-8.5,82332.98164233837,82.33298164233837
162.1,-7.5,82574.84985825344,82.57484985825344
162.1,-6.5,82801.5300281419,82.8015300281419
162.1,-5.5,83013.23001615678,83.01323001615678
162.1,-4.5,83210.17483808413,83.21017483808413
162.1,-3.5,83392.60560230646,83.39260560230646
162.1,-2.5,83560.77840900887,83.56077840900886
162.1,-1.5,83714.9632164653,83.7149632164653
162.1,-0.5,83855.44268422133,83.85544268422133
162.1,0.5,83982.51100035642,83.98251100035642
162.1,1.5,84096.47270259527,84.09647270259528
162.1,2.5,84197.64150046394,84.19764150046394
162.1,3.5,84286.33910669369,84.28633910669369
162.1,4.5,84362.89408393747,84.36289408393748
162.1,5.5,84427.64071514425,84.42764071514425
162.1,6.5,84480.91790090241,84.48091790090241
162.1,7.5,84523.06809120256,84.52306809120256
162.1,8.5,84554.43625603932,84.55443625603932
162.1,9.5,84575.36889684328,84.57536889684329
162.2,-24.5,76269.82952996288,76.26982952996288
162.2,-23.5,76765.63996849455,76.76563996849455
162.2,-22.5,77245.86877470212,77.24586877470212
162.2,-21.5,77710.37021872343,77.71037021872343
162.2,-20.5,78159.02089055916,78.15902089055916
162.2,-19.5,78591.72019913704,78.59172019913704
162.2,-18.5,79008.39075514086,79.00839075514087
162.2,-17.5,79408.9786375959,79.4089786375959
162.2,-16.5,79793.45354344494,79.79345354344494
162.2,-15.5,80161.80881942455,80.16180881942455
162.2,-14.5,80514.06137583205,80.51406137583206
162.2,-13.5,80850.251485642,80.850251485642
162.2,-12.5,81170.44246983441,81.17044246983441
162.2,-11.5,81474.7202746201,81.4747202746201
162.2,-10.5,81763.19294396132,81.76319294396131
162.2,-9.5,82035.98999406479,82.03598999406479
162.2,-8.5,82293.26169626327,82.29326169626327
162.2,-7.5,82535.17827495215,82.53517827495214
162.2,-6.5,82761.92902953466,82.76192902953466
162.2,-5.5,82973.72138728935,82.97372138728934
162.2,-4.5,83170.77989740172,83.17077989740172
162.2,-3.5,83353.3451739012,83.35334517390119
162.2,-2.5,83521.6727969152,83.5216727969152
162.2,-1.5,83676.03218106194,83.67603218106194
162.2,-0.5,83816.70542078093,83.81670542078092
162.2,0.5,83943.98611976924,83.94398611976924
162.2,1.5,84058.17821427803,84.05817821427803
162.2,2.5,84159.5947974497,84.1595947974497
162.2,3.5,84248.55695288486,84.24855695288485
162.2,4.5,84325.39260349264,84.32539260349265
162.2,5.5,84390.43538395416,84.39043538395416
162.2,6.5,84444.02354010488,84.44402354010488
162.2,7.5,84486.49886267264,84.48649886267265
162.2,8.5,84518.20565978072,84.51820565978072
162.2,9.5,84539.489770208,84.53948977020801
162.3,-24.5,76232.57531307495,76.23257531307495
162.3,-23.5,76728.04907347396,76.72804907347395
162.3,-22.5,77207.96527989185,77.20796527989185
162.3,-21.5,77672.17839310631,77.67217839310631
162.3,-20.5,78120.56515361957,78.12056515361957
162.3,-19.5,78553.02507988084,78.55302507988084
162.3,-18.5,78969.48085048403,78.96948085048403
162.3,-17.5,79369.87857033256,79.36987857033256
162.3,-16.5,79754.18792000788,79.75418792000788
162.3,-15.5,80122.40218765079,80.12240218765079
162.3,-14.5,80474.53818294793,80.47453818294792
162.3,-13.5,80810.63603667553,80.81063603667552
162.3,-12.5,81130.758886661,81.130758886661
162.3,-11.5,81434.99245583698,81.43499245583698
162.3,-10.5,81723.44452578083,81.72344452578082
162.3,-9.5,81996.24431240246,81.99624431240245
162.3,-8.5,82253.54175018816,82.25354175018816
162.3,-7.5,82495.50669165085,82.49550669165085
162.3,-6.5,82722.3280309274,82.7223280309274
162.3,-5.5,82934.2127584219,82.93421275842189
162.3,-4.5,83131.38495671931,83.13138495671932
162.3,-3.5,83314.08474549591,83.31408474549592
162.3,-2.5,83482.56718482151,83.48256718482152
162.3,-1.5,83637.10114565857,83.63710114565858
162.3,-0.5,83777.96815734051,83.77796815734051
162.3,0.5,83905.46123918206,83.90546123918206
162.3,1.5,84019.88372596077,84.01988372596077
162.3,2.5,84121.54809443543,84.12154809443544
162.3,3.5,84210.77479907601,84.210774799076
162.3,4.5,84287.8911230478,84.2878911230478
162.3,5.5,84353.23005276403,84.35323005276403
162.3,6.5,84407.12917930736,84.40712917930736
162.3,7.5,84449.9296341427,84.44992963414269
162.3,8.5,84481.97506352211,84.48197506352211
162.3,9.5,84503.61064357273,84.50361064357273
162.4,-24.5,76195.32109618705,76.19532109618704
162.4,-23.5,76690.45817845337,76.69045817845337
162.4,-22.5,77170.0617850816,77.1700617850816
162.4,-21.5,77633.9865674892,77.6339865674892
162.4,-20.5,78082.10941667999,78.08210941667998
162.4,-19.5,78514.32996062464,78.51432996062465
162.4,-18.5,78930.57094582722,78.93057094582721
162.4,-17.5,79330.77850306923,79.33077850306923
162.4,-16.5,79714.92229657085,79.71492229657085
162.4,-15.5,80082.99555587705,80.08299555587705
162.4,-14.5,80435.01499006382,80.43501499006382
162.4,-13.5,80771.02058770908,80.77102058770907
162.4,-12.5,81091.07530348761,81.09107530348761
162.4,-11.5,81395.26463705387,81.39526463705387
162.4,-10.5,81683.69610760034,81.68369610760034
162.4,-9.5,81956.49863074013,81.95649863074013
162.4,-8.5,82213.82180411307,82.21382180411308
162.4,-7.5,82455.83510834957,82.45583510834956
162.4,-6.5,82682.72703232015,82.68272703232016
162.4,-5.5,82894.70412955445,82.89470412955444
162.4,-4.5,83091.99001603691,83.09199001603692
162.4,-3.5,83274.82431709064,83.27482431709063
162.4,-2.5,83443.46157272784,83.44346157272784
162.4,-1.5,83598.1701102552,83.5981701102552
162.4,-0.5,83739.2308939001,83.7392308939001
162.4,0.5,83866.93635859487,83.86693635859487
162.4,1.5,83981.58923764352,83.98158923764352
162.4,2.5,84083.5013914212,84.08350139142121
162.4,3.5,84172.9926452672,84.1729926452672
162.4,4.5,84250.38964260297,84.25038964260297
162.4,5.5,84316.02472157394,84.31602472157394
162.4,6.5,84370.23481850985,84.37023481850986
162.4,7.5,84413.36040561278,84.41336040561278
162.4,8.5,84445.74446726352,84.44574446726352
162.4,9.5,84467.73151693745,84.46773151693745
162.5,-24.5,76158.06687929915,76.15806687929916
162.5,-23.5,76652.86728343279,76.65286728343278
162.5,-22.5,77132.15829027137,77.13215829027138
162.5,-21.5,77595.79474187209,77.59579474187208
162.5,-20.5,78043.65367974041,78.04365367974042
162.5,-19.5,78475.63484136845,78.47563484136845
162.5,-18.5,78891.6610411704,78.89166104117041
162.5,-17.5,79291.67843580591,79.2916784358059
162.5,-16.5,79675.65667313382,79.67565667313383
162.5,-15.5,80043.5889241033,80.0435889241033
162.5,-14.5,80395.49179717971,80.39549179717972
162.5,-13.5,80731.40513874263,80.73140513874263
162.5,-12.5,81051.39172031423,81.05139172031423
162.5,-11.5,81355.53681827078,81.35553681827078
162.5,-10.5,81643.94768941986,81.64394768941986
162.5,-9.5,81916.7529490778,81.91675294907779
162.5,-8.5,82174.10185803798,82.17410185803797
162.5,-7.5,82416.16352504828,82.41616352504828
162.5,-6.5,82643.1260337129,82.6431260337129
162.5,-5.5,82855.19550068701,82.85519550068702
162.5,-4.5,83052.5950753545,83.0525950753545
162.5,-3.5,83235.56388868537,83.23556388868538
162.5,-2.5,83404.35596063417,83.40435596063418
162.5,-1.5,83559.23907485184,83.55923907485183
162.5,-0.5,83700.49363045969,83.70049363045969
162.5,0.5,83828.41147800769,83.8284114780077
162.5,1.5,83943.29474932628,83.94329474932627
162.5,2.5,84045.45468840696,84.04545468840696
162.5,3.5,84135.21049145836,84.13521049145837
162.5,4.5,84212.88816215815,84.21288816215815
162.5,5.5,84278.81939038383,84.27881939038383
162.5,6.5,84333.34045771234,84.33334045771234
162.5,7.5,84376.79117708285,84.37679117708285
162.5,8.5,84409.51387100492,84.40951387100492
162.5,9.5,84431.85239030219,84.43185239030218
162.6,-24.5,76120.81266241123,76.12081266241124
162.6,-23.5,76615.2763884122,76.6152763884122
162.6,-22.5,77094.25479546112,77.09425479546113
162.6,-21.5,77557.60291625498,77.55760291625498
162.6,-20.5,78005.19794280083,78.00519794280083
162.6,-19.5,78436.93972211226,78.43693972211226
162.6,-18.5,78852.75113651359,78.85275113651359
162.6,-17.5,79252.57836854257,79.25257836854257
162.6,-16.5,79636.39104969679,79.63639104969678
162.6,-15.5,80004.18229232954,80.00418229232955
162.6,-14.5,80355.9686042956,80.3559686042956
162.6,-13.5,80691.78968977617,80.69178968977617
162.6,-12.5,81011.70813714084,81.01170813714084
162.6,-11.5,81315.80899948768,81.31580899948769
162.6,-10.5,81604.19927123937,81.60419927123937
162.6,-9.5,81877.00726741547,81.87700726741546
162.6,-8.5,82134.38191196288,82.13438191196288
162.6,-7.5,82376.491941747,82.37649194174699
162.6,-6.5,82603.52503510566,82.60352503510566
162.6,-5.5,82815.68687181956,82.81568687181957
162.6,-4.5,83013.20013467211,83.0132001346721
162.6,-3.5,83196.3034602801,83.1963034602801
162.6,-2.5,83365.2503485405,83.3652503485405
162.6,-1.5,83520.30803944847,83.52030803944847
162.6,-0.5,83661.75636701929,83.6617563670193
162.6,0.5,83789.88659742053,83.78988659742052
162.6,1.5,83905.00026100903,83.90500026100904
162.6,2.5,84007.40798539271,84.00740798539272
162.6,3.5,84097.42833764953,84.09742833764953
162.6,4.5,84175.38668171332,84.17538668171332
