index,pot_time,pot_maxima,Peak_period
21862,2010-12-18 12:00:00,1.0490498542785645,4.759620666503906
21874,2010-12-21 12:00:00,1.1607732772827148,5.161476135253906
21898,2010-12-27 12:00:00,1.5020322799682615,5.684913635253906
21910,2010-12-30 12:00:00,1.9661455154418943,6.463233947753906
21930,2011-01-04 12:00:00,1.4125747680664062,5.511573791503906
21974,2011-01-15 12:00:00,1.7489652633666992,5.940773010253906
21987,2011-01-18 18:00:00,1.1789987087249756,5.106788635253906
22002,2011-01-22 12:00:00,1.024524450302124,4.809425354003906
22014,2011-01-25 12:00:00,2.002469062805176,6.334815979003906
22034,2011-01-30 12:00:00,1.2782365083694458,5.168800354003906
22058,2011-02-05 12:00:00,1.1929988861083984,5.076759338378906
22070,2011-02-08 12:00:00,1.0824501514434814,4.738136291503906
22086,2011-02-12 12:00:00,1.010682463645935,4.576515197753906
22118,2011-02-20 12:00:00,1.5895042419433594,5.750831604003906
22130,2011-02-23 12:00:00,1.4722204208374023,5.656105041503906
22142,2011-02-26 12:00:00,1.3687398433685305,5.283058166503906
22174,2011-03-06 12:00:00,1.9215478897094729,6.301612854003906
22186,2011-03-09 12:00:00,1.4726800918579102,5.746925354003906
22274,2011-03-31 12:00:00,1.3095752000808716,5.174659729003906
22290,2011-04-04 12:00:00,1.3190560340881348,5.223976135253906
22326,2011-04-13 12:00:00,1.2284345626831057,5.327491760253906
22341,2011-04-17 06:00:00,1.1005172729492188,4.774269104003906
22354,2011-04-20 12:00:00,1.0052075386047363,4.743507385253906
22527,2011-06-02 18:00:00,1.1441833972930908,4.858253479003906
22567,2011-06-12 18:00:00,1.8878898620605469,5.672462463378906
22611,2011-06-23 18:00:00,1.097177267074585,4.691749572753906
22639,2011-06-30 18:00:00,1.9264373779296875,5.818702697753906
22651,2011-07-03 18:00:00,1.103635311126709,4.315773010253906
22667,2011-07-07 18:00:00,1.7332353591918943,5.591651916503906
22691,2011-07-13 18:00:00,1.3859312534332275,4.748390197753906
22711,2011-07-18 18:00:00,1.3935537338256836,4.967628479003906
22732,2011-07-24 00:00:00,1.769242286682129,5.691749572753906
22747,2011-07-27 18:00:00,1.0011160373687744,4.388038635253906
22799,2011-08-09 18:00:00,1.005286455154419,4.609230041503906
22815,2011-08-13 18:00:00,1.2481664419174194,4.775245666503906
22835,2011-08-18 18:00:00,1.3460807800292969,5.029640197753906
22847,2011-08-21 18:00:00,1.2779829502105713,4.794776916503906
22859,2011-08-24 18:00:00,1.108306884765625,4.601905822753906
22891,2011-09-01 18:00:00,1.561884880065918,5.198585510253906
22903,2011-09-04 18:00:00,1.4299345016479492,5.145362854003906
22919,2011-09-08 18:00:00,1.043102145195007,4.308448791503906
22939,2011-09-13 18:00:00,1.128288507461548,4.706398010253906
23057,2011-10-13 06:00:00,1.2664575576782229,5.196144104003906
23114,2011-10-27 12:00:00,1.1682491302490234,5.162940979003906
23135,2011-11-01 18:00:00,1.0531005859375,4.612648010253906
23174,2011-11-11 12:00:00,1.0238611698150637,4.797706604003906
23190,2011-11-15 12:00:00,1.2900238037109375,5.344093322753906
23290,2011-12-10 12:00:00,1.2541999816894531,5.149757385253906
23312,2011-12-16 00:00:00,1.1677618026733398,4.818702697753906
23338,2011-12-22 12:00:00,1.249040603637695,5.200538635253906
23381,2012-01-02 06:00:00,1.0136120319366455,4.669288635253906
23408,2012-01-09 00:00:00,1.4022932052612305,5.503761291503906
23420,2012-01-12 00:00:00,1.268509864807129,5.237648010253906
23458,2012-01-21 12:00:00,1.3483176231384275,4.784523010253906
23478,2012-01-26 12:00:00,1.5288324356079102,5.710304260253906
23498,2012-01-31 12:00:00,1.995097160339356,6.302589416503906
23518,2012-02-05 12:00:00,1.1495978832244873,4.808937072753906
23530,2012-02-08 12:00:00,1.923197746276856,6.285011291503906
23554,2012-02-14 12:00:00,1.1280604600906372,4.888771057128906
23566,2012-02-17 12:00:00,1.3814001083374023,5.598487854003906
23586,2012-02-22 12:00:00,1.2324895858764648,5.182960510253906
23598,2012-02-25 12:00:00,1.5883455276489258,5.789894104003906
23610,2012-02-28 12:00:00,1.0314726829528809,4.729347229003906
23628,2012-03-04 00:00:00,1.6214008331298828,5.486671447753906
23650,2012-03-09 12:00:00,1.104820728302002,5.045753479003906
23666,2012-03-13 12:00:00,1.409785270690918,5.619972229003906
23698,2012-03-21 12:00:00,1.6939573287963867,6.164894104003906
23710,2012-03-24 12:00:00,1.367593765258789,5.636085510253906
23726,2012-03-28 12:00:00,1.404958724975586,5.588233947753906
23758,2012-04-05 12:00:00,1.111475706100464,5.139503479003906
23778,2012-04-10 12:00:00,1.330209732055664,5.578956604003906
23801,2012-04-16 06:00:00,1.1342267990112305,5.049659729003906
23822,2012-04-21 12:00:00,1.090759515762329,4.914405822753906
23850,2012-04-28 12:00:00,1.1754934787750244,5.144874572753906
23870,2012-05-03 12:00:00,1.6881427764892578,5.920265197753906
23929,2012-05-18 06:00:00,1.1682021617889404,4.942237854003906
23988,2012-06-02 00:00:00,1.0054444074630735,4.645362854003906
24015,2012-06-08 18:00:00,1.1777442693710327,4.701515197753906
24031,2012-06-12 18:00:00,1.0568645000457764,4.360694885253906
24075,2012-06-23 18:00:00,1.5326980352401731,5.252784729003906
24087,2012-06-26 18:00:00,1.4260616302490234,4.814552307128906
